Time(s),Value(mm)
823.42,4.48104524612427
823.44,4.51891422271729
823.46,4.5567831993103
823.48,4.59465217590332
823.5,4.63252115249634
823.52,4.78925641377767
823.54,4.945991675059
823.56,5.10272693634033
823.58,5.15205971399943
823.6,5.20139249165853
823.62,5.25072526931763
823.64,5.30005804697673
823.66,5.34939082463582
823.68,5.39872360229492
823.7,5.56013584136963
823.72,5.68837889603206
823.74,5.68837889603206
823.76,5.65520971161979
823.78,5.62204052720751
823.8,5.58887134279524
823.82,5.55570215838296
823.84,5.52253297397069
823.86,5.48936378955841
823.88,5.45619460514614
823.9,5.42302542073386
823.92,5.38985623632159
823.94,5.35668705190931
823.96,5.32351786749703
823.98,5.29034868308476
824,5.25717949867249
824.02,5.22401031426021
824.04,5.19084112984793
824.06,5.15767194543566
824.08,5.12450276102339
824.1,5.09133357661111
824.12,5.05816439219883
824.14,5.02499520778656
824.16,4.99182602337429
824.18,4.95865683896201
824.2,4.92548765454973
824.22,4.89231847013746
824.24,4.85914928572518
824.26,4.82598010131291
824.28,4.79281091690063
824.3,4.60968081156413
824.32,4.42655070622762
824.34,4.24342060089111
824.36,4.2295970916748
824.38,4.20828151702881
824.4,4.20828151702881
824.42,4.15259456634521
824.44,4.04510951042175
824.46,3.93762445449829
824.48,3.83013939857483
824.5,3.72265434265137
824.52,3.50521931648254
824.54,3.50521931648254
824.56,3.54132146835327
824.58,3.577423620224
824.6,3.61352577209473
824.62,3.64962792396545
824.64,3.68573007583618
824.66,3.72183222770691
824.68,3.75793437957764
824.7,3.79403653144836
824.72,3.83013868331909
824.74,3.86624083518982
824.76,3.90234298706055
824.78,3.93844513893127
824.8,3.974547290802
824.82,4.01064944267273
824.84,4.04675159454346
824.86,4.08285374641418
824.88,4.11895589828491
824.9,4.15505805015564
824.92,4.19116020202637
824.94,4.22726235389709
824.96,4.26336450576782
824.98,4.29946665763855
825,4.33556880950928
825.02,4.37167096138
825.04,4.40777311325073
825.06,4.44387526512146
825.08,4.47997741699219
825.1,4.51607956886292
825.12,4.54438814750084
825.14,4.54438814750084
825.16,4.53659457426805
825.18,4.52880100103525
825.2,4.52100742780245
825.22,4.51321385456966
825.24,4.50542028133686
825.26,4.49762670810406
825.28,4.48983313487126
825.3,4.48203956163846
825.32,4.47424598840567
825.34,4.46645241517287
825.36,4.45865884194007
825.38,4.45086526870728
825.4,4.44307169547448
825.42,4.43527812224168
825.44,4.42748454900888
825.46,4.41969097577609
825.48,4.41189740254329
825.5,4.40410382931049
825.52,4.39631025607769
825.54,4.3885166828449
825.56,4.3807231096121
825.58,4.3729295363793
825.6,4.3651359631465
825.62,4.35734238991371
825.64,4.35734238991371
825.66,4.47383630275726
825.68,4.59812378883362
825.7,4.72241127490997
825.72,4.84669876098633
825.74,4.86279265085856
825.76,4.87888654073079
825.78,4.89498043060303
825.8,4.91886234283447
825.82,4.91979519172951
825.84,4.92072804062455
825.86,4.92166088951959
825.88,4.92259373841462
825.9,4.92352658730966
825.92,4.9244594362047
825.94,4.92539228509974
825.96,4.92632513399477
825.98,4.92725798288981
826,4.92819083178485
826.02,4.92912368067989
826.04,4.93005652957492
826.06,4.93098937846996
826.08,4.931922227365
826.1,4.93285507626004
826.12,4.93378792515507
826.14,4.93472077405011
826.16,4.93565362294515
826.18,4.93658647184019
826.2,4.93751932073523
826.22,4.93845216963026
826.24,4.9393850185253
826.26,4.94031786742034
826.28,4.94125071631538
826.3,4.94218356521041
826.32,4.94311641410545
826.34,4.94404926300049
826.36,4.94498211189553
826.38,4.94591496079056
826.4,4.9468478096856
826.42,4.94778065858064
826.44,4.94871350747568
826.46,4.94964635637071
826.48,4.95057920526575
826.5,4.95151205416079
826.52,4.95244490305583
826.54,4.95337775195086
826.56,4.9543106008459
826.58,4.95524344974094
826.6,4.95617629863598
826.62,4.95710914753101
826.64,4.95804199642605
826.66,4.95897484532109
826.68,4.95990769421613
826.7,4.96084054311117
826.72,4.9617733920062
826.74,4.96270624090124
826.76,4.96363908979628
826.78,4.96457193869132
826.8,4.96550478758635
826.82,4.96643763648139
826.84,4.96737048537643
826.86,4.96830333427147
826.88,4.9692361831665
826.9,4.97016903206154
826.92,4.97110188095658
826.94,4.97203472985162
826.96,4.97296757874665
826.98,4.97390042764169
827,4.97483327653673
827.02,4.97576612543177
827.04,4.9766989743268
827.06,4.97763182322184
827.08,4.97856467211688
827.1,4.97949752101192
827.12,4.98043036990695
827.14,4.98136321880199
827.16,4.98229606769703
827.18,4.98322891659207
827.2,4.98416176548711
827.22,4.98509461438214
827.24,4.98602746327718
827.26,4.98696031217222
827.28,4.98789316106726
827.3,4.98882600996229
827.32,4.98975885885733
827.34,4.99069170775237
827.36,4.99162455664741
827.38,4.99255740554244
827.4,4.99349025443748
827.42,4.99442310333252
827.44,4.99535595222756
827.46,4.99628880112259
827.48,4.99722165001763
827.5,4.99815449891267
827.52,4.99908734780771
827.54,5.00002019670274
827.56,5.00095304559778
827.58,5.00188589449282
827.6,5.00281874338786
827.62,5.0037515922829
827.64,5.00468444117793
827.66,5.00561729007297
827.68,5.00655013896801
827.7,5.00748298786305
827.72,5.00841583675808
827.74,5.00934868565312
827.76,5.01028153454816
827.78,5.0112143834432
827.8,5.01214723233823
827.82,5.01308008123327
827.84,5.01401293012831
827.86,5.01494577902335
827.88,5.01587862791838
827.9,5.01681147681342
827.92,5.01774432570846
827.94,5.0186771746035
827.96,5.01961002349853
827.98,5.02054287239357
828,5.02147572128861
828.02,5.02240857018365
828.04,5.02334141907869
828.06,5.02427426797372
828.08,5.02520711686876
828.1,5.0261399657638
828.12,5.02707281465884
828.14,5.02800566355387
828.16,5.02893851244891
828.18,5.02987136134395
828.2,5.03080421023899
828.22,5.03173705913402
828.24,5.03266990802906
828.26,5.0336027569241
828.28,5.03453560581914
828.3,5.03546845471417
828.32,5.03640130360921
828.34,5.03733415250425
828.36,5.03826700139929
828.38,5.03919985029432
828.4,5.04013269918936
828.42,5.0410655480844
828.44,5.04199839697944
828.46,5.04293124587448
828.48,5.04386409476951
828.5,5.04479694366455
828.52,5.07246792316437
828.54,5.10013890266418
828.56,5.127809882164
828.58,5.15548086166382
828.6,5.18702220916748
828.62,5.28648090362549
828.64,5.28648090362549
828.66,5.27970170974731
828.68,5.24064064025879
828.7,5.23808097839355
828.72,4.69228219985962
828.74,4.69228219985962
828.76,4.71370373939981
828.78,4.73512527894001
